X ; A1 ; A2 ; A3 ; A4 ; A5 ; C1 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8
framework bn:00036197n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
process map bn:03245693n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
intended bn:00105249a ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
target bn:00002179n ; 0 ; 0 ; 0.00222469 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
triplet bn:00078196n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
meta-model bn:00912905n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
domain engineering bn:03151157n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
method engineering bn:01681684n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
secure bn:00092039v ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
emergency evacuation bn:00754972n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
evacuation bn:00031970n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
share bn:00082718v ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
operationalization bn:00059136n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
navigation bn:00057073n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
achievement bn:00000724n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
essential dimension bn:00934783n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
contained bn:00084850v ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
discuss bn:00086931v ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
flood bn:00002954n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
emergency state bn:02347170n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cm bn:00017163n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
reinforce bn:00092711v ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ments bn:03398054n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
close bn:00114747r ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
police bn:00022026n ; 0 ; 0 ; 0.00778643 ; 0 ; 0.00889878 ; 0 ; 0 ; 0.00778643 ; 0 ; 0.00778643 ; 0 ; 0 ; 0
process simulation bn:01567557n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
detector bn:00026638n ; 0 ; 0 ; 0.0177976 ; 0.0177976 ; 0.0177976 ; 0 ; 0.0177976 ; 0 ; 0 ; 0 ; 0 ; 0.0177976 ; 0
high bn:00104162a ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
high water bn:00077199n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
run time bn:00068562n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
adapted bn:00082215v ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
recommendation system bn:03423313n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
life bn:00021477n ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
damage bn:00025083n ; 0 ; 0 ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
safety bn:00068799n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
scenario planning bn:03429478n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
int bn:01463424n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
model driven architecture bn:03127962n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
architecture bn:00005442n ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
lettonie bn:00050191n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
requirement analysis bn:03312848n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
contemporary bn:00100361a ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
business bn:00014137n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
business process bn:02788029n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
programming bn:00092051v ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
selection bn:00018661n ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
switzerland bn:00069666n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
c. rolland bn:01420988n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
intentionality bn:01088660n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
systems design bn:03155334n ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0
ltd. bn:00050331n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
russian federation bn:00068622n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
civil defense bn:00019358n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
natural disasters bn:03411833n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
disasters bn:00014640n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
alternative bn:00003132n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
university toronto bn:03673925n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
business process reengineering bn:00875146n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
finance bn:00034524n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
computational bn:00100175a ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
computational model bn:02178547n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
grammars bn:00041302n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
finally bn:00115368r ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
typical bn:00112216a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
turing machine bn:00078634n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
movable bn:00106987a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
read/write head bn:00043271n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
unbounded bn:00098764a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
restrict bn:00083834v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
prime bn:00109014a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
prime number bn:00064389n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
number symbols bn:03413162n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
parenthesis bn:00060647n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
strings bn:00074685n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
pattern matching bn:15025637n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
sequential logic bn:03784514n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
based bn:00083141v ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
context-free grammar bn:03528710n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
combinational logic bn:03784491n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
switching circuit bn:02573583n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
labelled graph bn:00850196n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
regular language bn:01923400n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
machine model bn:01013765n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0
mathematically bn:00116207r ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
metaphor bn:00054578n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
far bn:00115323r ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
motion bn:00056030n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
writing direction bn:00059588n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
produced bn:00086013v ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
transducer bn:00077966n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
mealy machine bn:02673953n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
x x bn:00030580n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
black bn:00098493a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
black box bn:01158443n ; 0 ; 0 ; 0 ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
processing bn:00092034v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
classifier bn:03630866n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
moore machine bn:02879096n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
concentrating bn:00084726v ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
functional program bn:00212944n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
imperative program bn:01246770n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0
outputting bn:00091243v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
long bn:00116154r ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
input symbol bn:00003054n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
infinite bn:00105064a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
infinite number bn:01162309n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
mutual recursion bn:01278231n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cons bn:01353463n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
code bn:00020354n ; 0 ; 0 ; 0 ; 0.00444939 ; 0.00444939 ; 0 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0
function called bn:00036827n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
arithmetic bn:00005676n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
input stream bn:02122367n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
void bn:00030635n ; 0 ; 0 ; 0 ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
tail recursive bn:00232869n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
gotos bn:01643893n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
eliminating bn:00087533v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
variable bn:00113503a ; 0 ; 0 ; 0 ; 0.00889878 ; 0.00889878 ; 0.00889878 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00889878
current bn:00096401a ; 0 ; 0 ; 0 ; 0.0278087 ; 0.0311457 ; 0 ; 0 ; 0 ; 0.0278087 ; 0 ; 0.025584 ; 0.028921 ; 0.0278087
char bn:00017738n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
functionality bn:00036836n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
equation bn:00031293n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
unspecified bn:00113266a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
lieu bn:00051035n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
controller bn:00954215n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0
proceed bn:00085714v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
interested bn:00105275a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
categorizing bn:00084690v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
derive bn:00086654v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
type machine bn:00078809n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
class 0 bn:03739887n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
final class bn:01755798n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
special case bn:02482901n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
alphabet bn:00000242n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
musical instrument bn:00046965n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
musical instrument digital interface bn:00054877n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
electronic bn:00102099a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
electronic musical instruments bn:00030254n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
midi sequencer bn:00451176n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
amplitude bn:00003667n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
depending bn:00083451v ; 0 ; 0 ; 0 ; 0.00444939 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0
q 2 bn:16632030n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
q2 bn:00065611n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
c 1 bn:03770389n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
number state bn:02131715n ; 0 ; 0 ; 0 ; 0.0177976 ; 0.0177976 ; 0.0177976 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0177976 ; 0.0177976
a/0 bn:01104287n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
categorize bn:00006555n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
traffic light bn:00074441n ; 0 ; 0 ; 0 ; 0.0177976 ; 0.0177976 ; 0 ; 0 ; 0.0177976 ; 0 ; 0.0177976 ; 0 ; 0.0177976 ; 0
green bn:00103788a ; 0 ; 0 ; 0 ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
yellow bn:00100582a ; 0 ; 0 ; 0 ; 0.00444939 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00444939
red figure bn:00665975n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
integer bn:00047009n ; 0 ; 0 ; 0 ; 0.00444939 ; 0.00444939 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
unknown bn:00107687a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
floating-point bn:00035278n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
scanner bn:00027087n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
finite-state transducer bn:00189961n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
message bn:00054523n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
digit bn:00025702n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
communicating bn:00085436v ; 0 ; 0 ; 0 ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
capable bn:00099215a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
counterclockwise bn:00097228a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
spaced bn:00094068v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
sampling rate bn:00069088n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
speed bn:00073258n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
inference bn:00045936n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
figure bn:00045772n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
rotational bn:00109943a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
rotational direction bn:02012642n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
wrist-watch bn:00077172n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
display bn:00027675n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
vending bn:00089254v ; 0 ; 0 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0 ; 0 ; 0.00444939 ; 0
vending machine bn:15034978n ; 0 ; 0 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0 ; 0 ; 0.00444939 ; 0
output signal bn:00059789n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
traffic flow bn:15511757n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
